"Source Name","BLAKE3 Hash Digest","SIMD Tier","Threads Used","Execution Time (s)","Throughput (MB/s)","File Size (bytes)","Data Source"
f0192224.png,"929a8202217444b945cdc834a8801061b464dd5c85fe7b4870147a41817a16b1",AVX-512,12,0.000256,3.082,826,2011-10-19-Sample.E01
f0192104.png,"84999b337f91f4713303207307dee98bc1238d8a8888aae263cf1939cf3abcfb",AVX-512,12,0.000388,15.07,6125,2011-10-19-Sample.E01
f0192120.txt,"c58959e01543c861cf57020b02d189c9ceae960e74512211530a9dbe218bb7c9",AVX-512,12,0.000261,25.411,6941,2011-10-19-Sample.E01
f0192072.png,"59c6945b949ad86e8931e3874873285c3837f04655735d94782c3d4ddee1ffed",AVX-512,12,0.000259,51.9,14095,2011-10-19-Sample.E01
f0191976.txt,"a61f847646d4784e7d3169629d0e724c8b4787cc1bea2bf90f54d4a85aa7f352",AVX-512,12,0.001108,41.573,48279,2011-10-19-Sample.E01
f0191944.txt,"8cc1a425a1f02d96ad371c8b506a6810dcb0771202dc51f4d0d6c14f8d68e756",AVX-512,12,0.000303,5.27,1676,2011-10-19-Sample.E01
f0191648.txt,"9a718dd90573b1c221c4057043f04681e70cb86a0aebd4b8c44143e2fdf5f4f7",AVX-512,12,0.000702,189.192,139264,2011-10-19-Sample.E01
f0190840.h,"7e0f56091b1cf751f944676211e9e66b509653fdfda8f730708b711826e45c2a",AVX-512,12,0.001632,199.934,342164,2011-10-19-Sample.E01
f0190816.png,"0e6084de901a9c8eccd48167d832c6eb7e25679d1ddc8113a4e56ec6ca46a5f6",AVX-512,12,0.000292,4.827,1478,2011-10-19-Sample.E01
f0190704.png,"041ab8f8cad866f391952de99f81e3489b01bb99ad5611434a4dd5b015e1702e",AVX-512,12,0.000846,39.954,35435,2011-10-19-Sample.E01
f0190776.png,"a9eeb96e6e060fe83f4c37a099caf2db3bbc1ecafa1812c50ad263a6c9cd6ffe",AVX-512,12,0.000279,69.546,20324,2011-10-19-Sample.E01
f0190600.png,"78c58c5f0ec5e2e4405ddeeee15aee64aa880a945aebaad254579d0c7227808e",AVX-512,12,0.000225,59.035,13922,2011-10-19-Sample.E01
f0190632.png,"e1147f989f120cef0d8c6bf7757e8495bcccd4acc0ccffcef61356a491a09252",AVX-512,12,0.000978,31.967,32779,2011-10-19-Sample.E01
f0190576.png,"668ed17c813c27ae1a7a52a70f96962ccdd503fb2e8e4454db58a423f3160fb0",AVX-512,12,0.000275,39.647,11441,2011-10-19-Sample.E01
f0190568.png,"78fc7b5923aa66ff460960e390c236f8e41f1b0cf06f90a38beaae8b11488dc6",AVX-512,12,0.000392,6.332,2600,2011-10-19-Sample.E01
f0190536.png,"c99ec81d717bf3153f88bdfa68f0a9cee2ebf9106cea6b9cb00c3ca000b19d27",AVX-512,12,0.000305,47.662,15268,2011-10-19-Sample.E01
f0190520.png,"98015e499f1946c9bb522ad0a90e7c612320d9bb2852981e6504972807ee7277",AVX-512,12,0.000342,12.295,4409,2011-10-19-Sample.E01
f0190432.png,"0376bd32a1f4b91e089c466833d062fc9569dbdfcb70c199ee2f47ec9a4bc78e",AVX-512,12,0.000599,10.013,6285,2011-10-19-Sample.E01
f0190448.png,"20dc04e81c4309921227f73f35684b662422d4f3a4b3d20bc61ee42a3bf69bea",AVX-512,12,0.0003,3.649,1146,2011-10-19-Sample.E01
f0190424.png,"6ea1511f1167d65211c340c1d5f52633dc9f5a4646dfc3c750a87baf8b83550f",AVX-512,12,0.00031,3.578,1162,2011-10-19-Sample.E01
f0190416.png,"5b64a0a7a8e2587ba0bcda4937c747244d0d612df7cc15a77e55bf2c33d34aa6",AVX-512,12,0.000215,4.334,979,2011-10-19-Sample.E01
f0190408.png,"5f8dd7d494b329831025cbadd3263e673e51b478bbcc8d919d4fc6332749154a",AVX-512,12,0.000237,11.342,2821,2011-10-19-Sample.E01
f0190392.png,"70c015222b73bc93ddd447006cd62daed043844453a5b78418ccd7e4726cde39",AVX-512,12,0.000241,26.13,6617,2011-10-19-Sample.E01
f0190384.png,"17c584ce1d21198acbc2a687080ed0bb6110793f209e32e3914c19a2cbcd391e",AVX-512,12,0.000212,13.028,2903,2011-10-19-Sample.E01
f0190376.png,"2b1b3f2866037f83f935271b7dc69989cc23255e1b5b82e9805e6d0690a294e7",AVX-512,12,0.000215,5.326,1199,2011-10-19-Sample.E01
f0190320.png,"0142616db878cd3a8a4fee21e7c9492b275fbcdc211d67f899446ad1481048c6",AVX-512,12,0.000229,118.279,28414,2011-10-19-Sample.E01
f0190272.png,"9bc0c9e7637e970fd652e0e98fc4b905c6cb1d8a4fd860fd7ebf5a967979beea",AVX-512,12,0.000236,90.526,22440,2011-10-19-Sample.E01
f0190232.png,"5e19ca3021beac3801f8c687d4eb50c857ac0fbccd391857364ac553c0bfc297",AVX-512,12,0.000225,7.55,1782,2011-10-19-Sample.E01
f0190224.png,"9bfec336e429781c2db98d2dbdec627440036a74659502d6e25753d10865614e",AVX-512,12,0.000202,5.124,1087,2011-10-19-Sample.E01
f0190216.png,"92710cc2364ea4c8627b957ef472b68ae64419680844e9d9a2c8d8f8f8643553",AVX-512,12,0.000215,2.332,525,2011-10-19-Sample.E01
f0190208.png,"d48c20141148bd70cb41aea49159b6ed1e147cbe29c1417c7125a59395e08525",AVX-512,12,0.000206,8.348,1804,2011-10-19-Sample.E01
f0190200.png,"657645fc2c29107ea0286db608c4445246d7e5d19a180039b3f98280bb0bd504",AVX-512,12,0.000433,2.786,1264,2011-10-19-Sample.E01
f0190192.png,"1ee83b366b4c0e11163e61fd88a0525f696d0ed90f41d2550471a06e50850159",AVX-512,12,0.000234,4.873,1193,2011-10-19-Sample.E01
f0190184.png,"dfee79833fc13443781221459766dd41ebb35f9a55b2254a7636b8d3916c0ed9",AVX-512,12,0.000243,3.13,797,2011-10-19-Sample.E01
f0190176.png,"be32b00884227cdf8619940d353be8c882808395e3e518705fba91f1e8cafbec",AVX-512,12,0.000247,4.221,1095,2011-10-19-Sample.E01
f0190168.png,"89e6efe96905da1da5f9015e096588b16c7b4213dd0b42d501aff552b07c70cf",AVX-512,12,0.000248,8.817,2291,2011-10-19-Sample.E01
f0190160.png,"4652ef75d0f62a0967fb2028b3fcd91b270842c9de7805557d649fa10741d1d6",AVX-512,12,0.000255,3.312,885,2011-10-19-Sample.E01
f0190152.png,"15bf3f87f468392b69d4f288f568f702be0f2af8e0482b18c8812a8bf44eaee1",AVX-512,12,0.000225,2.785,658,2011-10-19-Sample.E01
f0190112.png,"264cb98497395c8162ed71c43b119e886a7b7ef8a4522d7c8028ec5661399fd2",AVX-512,12,0.000306,3.885,1246,2011-10-19-Sample.E01
f0190104.png,"fb00adaeb7069f77eaa239542787f77bf9dba67e96bd1b40dbcf92f501f87d3c",AVX-512,12,0.000261,4.531,1242,2011-10-19-Sample.E01
f0190096.png,"bf6548a7f21c47dcdd010e335cb7ae8d8c636a371b40038f2332dec755ee0381",AVX-512,12,0.000425,2.666,1187,2011-10-19-Sample.E01
f0190088.png,"1d7b757ff649b66f4bc093a5f68edc53ce6bb0ff9050e83e80182c9d0ab87e43",AVX-512,12,0.000226,5.628,1336,2011-10-19-Sample.E01
f0190080.png,"8f119fbb79fa19e8c6ad9ed148c2dcb0fa2ab18847196dfbe9fb5cdbde3a1a14",AVX-512,12,0.000248,4.603,1197,2011-10-19-Sample.E01
f0190072.png,"3ea9873babc41e8cb3485d3e97aaf18797eff4bfebee3698f7142e019530e7b9",AVX-512,12,0.000234,9.464,2326,2011-10-19-Sample.E01
f0190064.png,"dd718a9378bd44a61a14d608ca2767aa0fd43ffe94b5f45693d761ec12c207d9",AVX-512,12,0.000205,4.003,861,2011-10-19-Sample.E01
f0190056.png,"678a4e31f25dd67aff18d003af348ee2fe0efab9139030e0943002207133063d",AVX-512,12,0.000224,6.963,1634,2011-10-19-Sample.E01
f0190048.png,"ecfeba759553d051f4050b8e6c6b811b6222a4ebc6c7107ba11074f547a0ae91",AVX-512,12,0.000231,2.968,719,2011-10-19-Sample.E01
f0190000.png,"5e3f48fe34743f0c677b131a81b1555c964b00aef8e18bd541b11c1c6c8a141f",AVX-512,12,0.00027,79.672,22548,2011-10-19-Sample.E01
f0189960.png,"8c6ba2ad0cfdbd76ad8cd826cf5bbd1ca255c61f89b16b44a53425e22df7c286",AVX-512,12,0.000291,59.099,18058,2011-10-19-Sample.E01
f0189912.png,"043e30986dbcaa23d7872e712136ea677ac161b890cf14940c8ef44e4df6392c",AVX-512,12,0.000356,65.716,24559,2011-10-19-Sample.E01
f0189872.png,"9fb3ef8d836297dc77462cabb8716fa5d0fa4c8d0666aa66547f096159d3ba59",AVX-512,12,0.00038,51.214,20385,2011-10-19-Sample.E01
f0189816.png,"5ca78fbcd3037440451aba7cc11dfd53c5322e723fd818c32b14d9bcf507e6d1",AVX-512,12,0.000266,81.395,22720,2011-10-19-Sample.E01
f0189864.png,"2340cc1e46f241aae86aa8c28183055ead629c6f1652c2b2031cddf432a59753",AVX-512,12,0.000244,9.529,2441,2011-10-19-Sample.E01
f0189776.png,"ff21f441710af8bb0fed0f9d3c5e31405f9f1be7bb3e2929d89dd84646c62a5e",AVX-512,12,0.000324,4.829,1642,2011-10-19-Sample.E01
f0189784.png,"69d0f546937f906c286497b3d0373437498854cc0af3951c282494b73eeb5348",AVX-512,12,0.000454,28.52,13571,2011-10-19-Sample.E01
f0189712.png,"ded9aec77e247c1c5ca031006809b98496788db3f6d43cafdaab5a203f80c9cf",AVX-512,12,0.000211,2.928,647,2011-10-19-Sample.E01
f0189768.png,"a2249b9986da17da26fdf1dd3a29d35afbafd6f11a85a0b68ff215401a431766",AVX-512,12,0.00022,5.69,1312,2011-10-19-Sample.E01
f0189680.png,"10e9b054c4893b57d246b67e102b59eb617acd5d715970efc568d36eae607956",AVX-512,12,0.000273,18.111,5192,2011-10-19-Sample.E01
f0189520.h,"ea4dccc6130a709341d77d01f6c9e0508396a50ce7568db7b735aa2d9e325112",AVX-512,12,0.000584,128.268,78601,2011-10-19-Sample.E01
f0189432.jpg,"c63ab439edcb5a0e8f5ba01a3868904bf0a5ef293921e89c72963a881b92c2a9",AVX-512,12,0.000739,53.561,41499,2011-10-19-Sample.E01
f0189392.gif,"970a4cc299a5e7bd0f934039fd73d483fb845799255bebb406c1ab0a0d701af8",AVX-512,12,0.000243,61.834,15775,2011-10-19-Sample.E01
f0189368.png,"d27193a35faaaf205a9de377ea9f1e560a55998d47bad2e153496059c6edbcf5",AVX-512,12,0.00028,2.095,615,2011-10-19-Sample.E01
f0189288.txt,"d10625931e21866b329b82aa4893dbe21b4115eaf5ecceaf17872bc6c4a0094d",AVX-512,12,0.000634,57.92,38481,2011-10-19-Sample.E01
f0189240.txt,"77956d19e1bef9950278f7687b6e65eb005eeb4ff2cc81760cc5586be4e3c1ea",AVX-512,12,0.000207,3.496,757,2011-10-19-Sample.E01
f0189200.txt,"8b7dd659892c0d1e6bf55874dbfde59776514f158e432fed6c184be5ef458d0b",AVX-512,12,0.000259,70.377,19150,2011-10-19-Sample.E01
f0189144.txt,"233644028e6c13bda6ea4d8294f842e587e9be09cd865b4fec7da56e5d6f27e9",AVX-512,12,0.000242,106.031,26906,2011-10-19-Sample.E01
f0189112.png,"4bab1082e8ebe5d9b02a5414e24b06df48b72af83ca704c96989545479cc7b37",AVX-512,12,0.000244,18.016,4602,2011-10-19-Sample.E01
f0188656.png,"03e7b8570153eb72f9f2ea081dcc50b659307a0e35287ad2f246952b56198584",AVX-512,12,0.000231,11.073,2682,2011-10-19-Sample.E01
f0188648.png,"b5a089e5ab3ebc261bf600ab73148fdad4eef94056485b3cbfc689b938e381a8",AVX-512,12,0.000669,3.427,2404,2011-10-19-Sample.E01
f0188640.png,"83b321ef24871d1890d34bcde51e3e3a793fc9ef20cb60dfb1fe739b7ae26373",AVX-512,12,0.000303,8.254,2626,2011-10-19-Sample.E01
f0188624.png,"6b07b7f732d60ec3fc4309cf3ed9768da7a62184dfe74e924a46af2bdf4d408d",AVX-512,12,0.000441,2.424,1121,2011-10-19-Sample.E01
f0188616.png,"91c9f52cc222e85d57acf56a59fa091f63541c5022e03fb27db3d8bb62d66180",AVX-512,12,0.000224,5.923,1393,2011-10-19-Sample.E01
f0188608.png,"d33774d271fac7eaaab8476f49447ac2dda5684a00198518f045e2eab750413a",AVX-512,12,0.000936,2.97,2914,2011-10-19-Sample.E01
f0188600.gif,"79ff39f3c13b19d1928479d2be548228788b85fc57925733cd04a2080fe9efd1",AVX-512,12,0.000212,13.062,2905,2011-10-19-Sample.E01
f0188384.exe,"eb401c00379cfffd48b030db9b42b9bd77a100b4311babf476e9d6f3b4c19005",AVX-512,12,0.000872,75.06,68608,2011-10-19-Sample.E01
f0188424.png,"fd2bd06aa6518f38b0154ad29a9eb189d436423091a6c5a28c883886ed132695",AVX-512,12,0.000238,3.603,898,2011-10-19-Sample.E01
f0188408.png,"7d9022f577aaf83476ae655dce1631e355efc5a19c25edaba49c3a9a0d6e5cbc",AVX-512,12,0.000322,5.963,2011,2011-10-19-Sample.E01
f0188312.png,"52c77f212c7a1f36326b1bce771ac856e4c33795bd618f7ad38b8e8c41cebc0a",AVX-512,12,0.000327,71.357,24482,2011-10-19-Sample.E01
f0188296.gif,"e89f16556d3a834dc7e038215f5cde9b3803a4ba3363fbac9cf6515903c42f32",AVX-512,12,0.000329,2.928,1010,2011-10-19-Sample.E01
f0188280.png,"7520fa5646c4f702ba697ee959c13fd72fb11e7b39455f6434abb06daf8a41e1",AVX-512,12,0.000351,14.116,5197,2011-10-19-Sample.E01
f0188272.gif,"dd6141dc88c94dacc58f233e438be8cf23161440c9a291bcf83f75d9a801c585",AVX-512,12,0.00022,6.095,1408,2011-10-19-Sample.E01
f0187976.h,"32c66c29e89fca6e7c4208624cd6101de324bfb597e185fc3cbee1afc2da2831",AVX-512,12,0.001566,89.831,147508,2011-10-19-Sample.E01
f0187968.png,"1751c81daaaec264dfb8e2d3f6d83f0ea28b1c3d3dc8dede855c737f44692eaa",AVX-512,12,0.0004,1.715,720,2011-10-19-Sample.E01
f0187960.html,"ff8aa3cd13301cadcf9400cbd7e8398a804a41df60bc0e4d351dc281a193b98e",AVX-512,12,0.000518,6.869,3734,2011-10-19-Sample.E01
f0187928.gif,"9cb9aaedc910207aa8bda9ea16ac82c9486079b293d08cc1bbf2307b48168cbb",AVX-512,12,0.000284,50.113,14913,2011-10-19-Sample.E01
f0187920.html,"3117b491112b4d8d5c32f88674c5414ca4822f4654441a6d4cee736667e76f9e",AVX-512,12,0.000252,2.898,766,2011-10-19-Sample.E01
f0187848.gif,"01dedf3252bdf65cada423fe62c2675c78964a1de38d887a91040d3afab6f890",AVX-512,12,0.000265,48.346,13424,2011-10-19-Sample.E01
f0187840.png,"c599650acacb2e7a5590fb4f02909e8432e72244d551105be6775f6c9ae1a649",AVX-512,12,0.000274,2.993,859,2011-10-19-Sample.E01
f0187600.txt,"861631036f7fd7f06d8a00a6f968f7b0e5111e476e9fd6b7e34e3befdb342986",AVX-512,12,0.000946,123.588,122568,2011-10-19-Sample.E01
f0187480.txt,"3ff0821649146ae013a8f2267de1cdfb36d6d3541db29004bf6bbe0940680f0e",AVX-512,12,0.000751,43.346,34139,2011-10-19-Sample.E01
f0187288.txt,"d255c4e37ef6f1c1fae36d2c757825fe0238d9d2a19bb999a85006d33c237eb0",AVX-512,12,0.00104,43.3,47224,2011-10-19-Sample.E01
f0187280.jpg,"cea46a09934a162f46f0a8d07740e02178ea109f252fe6a240a6f82fa67eea3c",AVX-512,12,0.0002,8.476,1781,2011-10-19-Sample.E01
f0187264.h,"49cd5740c3a3f705bf7b9464884db41face84896b32c863eec46c1a41dadd465",AVX-512,12,0.00023,28.054,6757,2011-10-19-Sample.E01
f0187216.txt,"f0aaec86ccb46abbf1f0f5ece89839a879351b9d29048df04e8f18caea6f0bfb",AVX-512,12,0.000308,75.233,24258,2011-10-19-Sample.E01
f0187192.txt,"d6ac74ddcaf0d33332f0c92b67d8be17996196c114d449d3665035756e53fce5",AVX-512,12,0.000237,46.263,11497,2011-10-19-Sample.E01
f0187152.txt,"d6ac74ddcaf0d33332f0c92b67d8be17996196c114d449d3665035756e53fce5",AVX-512,12,0.000249,44.051,11497,2011-10-19-Sample.E01
f0187112.txt,"ae06fe2679765c2a6304ad341904cbfe821f2d539e27d58d263125865ef3eb6b",AVX-512,12,0.000236,0.509,126,2011-10-19-Sample.E01
f0186784.txt,"baaa5f23f8ca4f12ce5b1f0dcd507158ea73685ac03ecfba531b610110c832a0",AVX-512,12,0.000264,57.527,15949,2011-10-19-Sample.E01
f0186768.txt,"c673263a81c8d197e5724f2de922254dbf60055dceacbc1c31808775fce390ad",AVX-512,12,0.00023,21.599,5209,2011-10-19-Sample.E01
f0186760.txt,"1d143ccd38f3d5f5ee295cc5c1ae479799957a55b0325f7bce085e6aaa305268",AVX-512,12,0.000241,10.261,2593,2011-10-19-Sample.E01
f0186752.txt,"2ed95eb41d3fa2418c703e3ce365b06ef2a123cf7732a98b2ff9d5bc57c6c6f5",AVX-512,12,0.000243,7.289,1855,2011-10-19-Sample.E01
f0186744.txt,"d3e8fa51adfee205f11847014f072d29812546c4c6bebab8407f2e3c0db584b8",AVX-512,12,0.000246,7.187,1854,2011-10-19-Sample.E01
f0186736.txt,"494c5340cad4df17dadbf3c4dc25fcfe190512a2392efd14756d7609d9f1707d",AVX-512,12,0.000323,5.627,1904,2011-10-19-Sample.E01
f0186728.txt,"ee2cec43435f4b2d6121104434c6e2cb4c27e25b03adbc393d90ee611894c590",AVX-512,12,0.000255,7.523,2013,2011-10-19-Sample.E01
f0186712.csv,"e31cc2b94d0741c874b565967db9c9aecc490519f6d91a8df6c7edce301a44bc",AVX-512,12,0.001165,5.398,6593,2011-10-19-Sample.E01
f0186656.csv,"03baf04a0f55944357e143850d7f85b6dfd08c6a41d05d8da101684494695e59",AVX-512,12,0.000266,100.559,28027,2011-10-19-Sample.E01
f0186608.txt,"3e6e6e864169aaa776aae4ba10183e01a0c96ec667264b29d54f4447200133af",AVX-512,12,0.000303,70.222,22296,2011-10-19-Sample.E01
f0186560.txt,"4cc6e7d69f029fcbb859f49a7921b0ea495b954bdeabe2fe04fcb8a0462695c0",AVX-512,12,0.000237,95.971,23850,2011-10-19-Sample.E01
f0186464.h,"f974ebcea0e497316ee6993a17a79e0095be36ab2f94c61a98bbc47e4d29044a",AVX-512,12,0.000717,64.311,48351,2011-10-19-Sample.E01
f0186440.txt,"e4995722e659411a03f73b03bc497f7e729fdf1a9e035ebf618bf24c812d39e8",AVX-512,12,0.000261,32.719,8958,2011-10-19-Sample.E01
f0186376.jpg,"ed76cdb2582a0da3f78b9371555ff4c1820fd4adf9c0c887ea90a906712cfb1c",AVX-512,12,0.000268,86.98,24443,2011-10-19-Sample.E01
f0186368.jpg,"a19e57f2ffd46aa5bf0a5455231daf7fc7025ac3f0aca25a42122bb94a69835a",AVX-512,12,0.000242,7.738,1962,2011-10-19-Sample.E01
f0186336.jpg,"34b6ea85567ceba1d7b5ebd1aad21e7f38b9a335d3c2dd70b3d81d675717bc51",AVX-512,12,0.000263,45.456,12526,2011-10-19-Sample.E01
f0186312.jpg,"d9d5473822e1d89172b00ee053ddf96c6d1822ff31ac15b58797b5ec5105dae4",AVX-512,12,0.000299,38.536,12078,2011-10-19-Sample.E01
f0186288.jpg,"ec164649e7c261278b86ef4d7935976e63bf5a3c3e1d5e706bcebd1c5129e7aa",AVX-512,12,0.000256,43.063,11555,2011-10-19-Sample.E01
f0186256.jpg,"5e3fd111e14c2a34eba39d2e60c6963870e2d0cfff916970ab4967ec38f22418",AVX-512,12,0.000232,53.302,12978,2011-10-19-Sample.E01
f0186216.jpg,"cfd7740cafa12d0e6243da3158059397d98f37f3ceeac989104ef30285c301ff",AVX-512,12,0.000279,61.193,17883,2011-10-19-Sample.E01
f0186200.jpg,"b99f8bc5ce8c9af8148ee42217ecec52a5ed9de37f3a95b8ed6eceda120c63b7",AVX-512,12,0.000261,27.901,7630,2011-10-19-Sample.E01
f0186184.jpg,"8389ab5383661bdccbca62270c9c917a9fa1d1ed0a158dbb8ab05cc49aa1ca3d",AVX-512,12,0.000231,22.653,5480,2011-10-19-Sample.E01
f0186176.jpg,"2a93f9f7e1a3a6dd11eb6e39adabbf89ddc09ad5b2b917b689a7762a029e35db",AVX-512,12,0.000238,7.936,1978,2011-10-19-Sample.E01
f0186152.jpg,"cd34b329493f9c07ed84bb1164769686f10b4dd68b0d80a53803c58d03b363ae",AVX-512,12,0.000217,38.942,8861,2011-10-19-Sample.E01
f0186136.jpg,"2bd7a186f7015ab81cc5c1ba2422fd7178f0ee286cb3d557f119e9867276d5ec",AVX-512,12,0.000283,26.016,7712,2011-10-19-Sample.E01
f0186112.jpg,"b1df4748064958f7877998b57ae8d5d6d4b23fafba40fc9811936104d79413f6",AVX-512,12,0.000286,33.746,10106,2011-10-19-Sample.E01
f0186088.jpg,"b8f9855ab08074dc0c2f8748c65f099fe3e08ce7430dbdafa41960639332ef8e",AVX-512,12,0.000332,27.864,9706,2011-10-19-Sample.E01
f0186056.jpg,"97af3c04dcd14640cfe677b35d9da6306695ba61472b462b4b655026668208df",AVX-512,12,0.000287,45.939,13825,2011-10-19-Sample.E01
f0186032.jpg,"0dbb213ff3b44ca6ab008f212d9aa6549f0d7b2b167ead1e84b79000480fafa5",AVX-512,12,0.000285,33.317,9960,2011-10-19-Sample.E01
f0186008.jpg,"1a0c8b2acbf3ffada2c07e646eedaa5b336f7094b373366efa00e1608e11964c",AVX-512,12,0.00026,40.461,11014,2011-10-19-Sample.E01
f0186000.jpg,"5f2f16df5992058f9680c9e9e0ea440835c9f73f25c30cac708d3f597c39aab9",AVX-512,12,0.00025,7.514,1973,2011-10-19-Sample.E01
f0185992.jpg,"483f132e07da5c4b09c860ac50b6cfc460c4dd0618fe256bb0197e5e95d674b4",AVX-512,12,0.000271,8.869,2524,2011-10-19-Sample.E01
f0185984.jpg,"97ccf08dc0c90aa4cf5df0717d561736425eb794d758a0eee04c26788f96368e",AVX-512,12,0.000315,7.066,2334,2011-10-19-Sample.E01
f0185944.jpg,"6a17e3750381cfe6ed8f865e8eaef88fed49eb701dd3323d1b3cd89885a1c090",AVX-512,12,0.000254,63.232,16861,2011-10-19-Sample.E01
f0185912.jpg,"44839481421fe6a09b67c6056e490b280224bd411a5f6995c78726d1d1874eef",AVX-512,12,0.000236,64.384,15953,2011-10-19-Sample.E01
f0185888.jpg,"7ce5503ef4960e994545bee30f114d42488c0b79f9ab89e3d32b60007d138b99",AVX-512,12,0.000257,38.779,10438,2011-10-19-Sample.E01
f0185616.jpg,"03a7872619fc2750c9261cdd5ea57c1eace0147f8c338a6829192e39274b9421",AVX-512,12,0.000214,34.815,7827,2011-10-19-Sample.E01
f0185608.jpg,"42f448cd0e3a921ee12c80f7c313ef211b05e87d1cbadf26e231a93d50ab6a63",AVX-512,12,0.000263,12.768,3517,2011-10-19-Sample.E01
f0185592.jpg,"5f49c45fd0f95d816710748e7f46fbd41dd0c2f825c61c2d8c95394bef05f96e",AVX-512,12,0.000249,22.837,5965,2011-10-19-Sample.E01
f0185576.jpg,"b34b964c145929181bfdb2d25db1191f93cae4806c91138fa098cbd0bedaa43c",AVX-512,12,0.000232,30.491,7424,2011-10-19-Sample.E01
f0185552.jpg,"0066d7b93dec8b43517a3ebad05676ed14a743abf16b86e6c44bb5125801394c",AVX-512,12,0.000248,43.472,11314,2011-10-19-Sample.E01
f0185528.jpg,"1c6910d9ed8229d0b5c1640bad6e983172fb46f2af09e986d68b8dbc29051dd5",AVX-512,12,0.000274,38.31,11015,2011-10-19-Sample.E01
f0185504.jpg,"3a16b8ae33074178064d7f627c5df35c1a9e4517a545c6f0900b137b86295f62",AVX-512,12,0.000219,36.731,8431,2011-10-19-Sample.E01
f0185488.jpg,"e8a99690bc3bea505c9506435eb55908c00b1ec666332cea972f09362a7d7ad4",AVX-512,12,0.000232,25.166,6130,2011-10-19-Sample.E01
f0185464.jpg,"f21545a9a0bf3783def99c7b346c50d2fa0e3d51c13b33131a52b3b9715983af",AVX-512,12,0.000232,38.484,9370,2011-10-19-Sample.E01
f0185448.jpg,"422ff433f7c2335c671f82f94c637b38a9b89ffe012f692fb4384e5aa988192c",AVX-512,12,0.000226,31.976,7571,2011-10-19-Sample.E01
f0185424.jpg,"4815424c20359d870508bd049bee41bba235f6657cdabe96a50ae0f586d592df",AVX-512,12,0.000256,40.838,10958,2011-10-19-Sample.E01
f0185392.jpg,"de3bf2b7eed98040a35a97d4ca60a23cf7940e96fefa8f5d34c7a495e07b2107",AVX-512,12,0.000231,63.479,15356,2011-10-19-Sample.E01
f0185360.jpg,"5acf60e42a6d52f4b2b0318b7ce430915d5592a3fc367a97595c443d2ee46692",AVX-512,12,0.00024,55.339,13909,2011-10-19-Sample.E01
f0185328.jpg,"53fc3db304a11cda1f8c08d2c08ce6ffa85e748336bfd56ad9793aeedbfbb13b",AVX-512,12,0.000244,59.356,15174,2011-10-19-Sample.E01
f0185304.jpg,"d30280359f5c959aff78e749e083e5aad38235e71d5ad7dcac0752b280ae7e02",AVX-512,12,0.000416,22.497,9804,2011-10-19-Sample.E01
f0185272.jpg,"463bb7bb9be55dc9851b2f31d2366758491f7fb956ff9146fe10993464219063",AVX-512,12,0.000282,48.36,14300,2011-10-19-Sample.E01
f0185248.jpg,"a2acee8057c8143bef89ea410e0f8e63bd176e453c17ab2c265a4838b1b1e344",AVX-512,12,0.00026,43.949,11968,2011-10-19-Sample.E01
f0185216.jpg,"ed1d04877006d3f883bb19a211b629f564b9a4b1638c845c7c83b87df353a151",AVX-512,12,0.000232,65.201,15882,2011-10-19-Sample.E01
f0185192.jpg,"7da212619954ac4bf4a2f67dffa8b345ecb9ddf29d6c974d4f7c6a4547e4b5f4",AVX-512,12,0.000261,37.013,10114,2011-10-19-Sample.E01
f0185160.jpg,"5d519b4013601ce59bc23a7d9a8e790d47a4d1d78351d9a3de7350c52ae13d6d",AVX-512,12,0.00024,61.63,15529,2011-10-19-Sample.E01
f0185128.jpg,"ee98a5db1ec293cf7043d4dbff6e20015118105c7443d9812ed9cc16910a5d4d",AVX-512,12,0.000238,62.563,15587,2011-10-19-Sample.E01
f0185096.jpg,"4c14cc63e8f397e04927c071032860ffabba4d0d5c7843f51ee921b48152a7a5",AVX-512,12,0.00027,51.389,14576,2011-10-19-Sample.E01
f0185064.jpg,"31296e24cc3312b56f924b7673c4645a6880df1ee7e7d58e07f69c513c03804a",AVX-512,12,0.000259,54.208,14722,2011-10-19-Sample.E01
f0185032.jpg,"20d7749b513abc180c0a2297c7fff7734be96081c34f8d780bc359731fc1bf18",AVX-512,12,0.000278,50.505,14717,2011-10-19-Sample.E01
f0185000.jpg,"72757720faa2154a8121513a2b39fd9679a042670ad8e41443d48bb4eadfbb78",AVX-512,12,0.000234,61.787,15154,2011-10-19-Sample.E01
f0184976.jpg,"2e23b483dec87764432e318c1f1f8ba1d91116eacdc83ac613de99c195b22f26",AVX-512,12,0.000384,23.869,9601,2011-10-19-Sample.E01
f0184936.jpg,"a5e32f36d1d7c707cf4c90faa861463f55ab2590640340b1672e8f82de3c322d",AVX-512,12,0.000226,71.928,17053,2011-10-19-Sample.E01
f0184896.jpg,"32d8642a82b860a715526a159691b081a100ad09484850a2cc4868d82cf1da13",AVX-512,12,0.000296,66.044,20471,2011-10-19-Sample.E01
f0184848.jpg,"622f1643047d28fab3eb19982add5c1f9cc2a0a756b2e10c21a2f2d0df010e58",AVX-512,12,0.000244,84.84,21742,2011-10-19-Sample.E01
